Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
FPC1,FPC-05F-18PH20,FPC-SMD_18P-P0.50_X05C2018TZ,25.8,-28.42,270.0,bottom
R1,2k,R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,30.8,-36.36,270.0,bottom
R2,2k,R_0402_1005Metric_Pad0.72x0.64mm_HandSolder,29.7,-36.36,270.0,bottom
