Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
J1,XF2J-1824-12A,XF2J-1824-12A,131.143,-94.249999,90.0,top
J2,XF2J-1824-12A,XF2J-1824-12A,88.857,-85.750001,-90.0,top
